id,text,date,source,clean
news_324,Wegovy covered by Medicare for first time under new policy. Advocates say this represents a critical step in recognizing obesity as a chronic disease requiring medical treatment.,2024-11-23,news,wegovy covered medicare first time new policy advocate say represents critical step recognizing obesity chronic disease requiring medical treatment
news_325,Doctors debate whether patients should stay on Wegovy indefinitely. Weight regain after discontinuation raises questions about the long-term treatment paradigm for obesity management.,2024-02-09,news,doctor debate whether patient stay wegovy indefinitely weight regain discontinuation raise question longterm treatment paradigm obesity management
news_326,"Economic analysis shows Wegovy could save healthcare system billions by reducing obesity-related conditions including type 2 diabetes, hypertension, and joint replacement surgeries.",2024-04-09,news,economic analysis show wegovy could save healthcare system billion reducing obesityrelated condition including type diabetes hypertension joint replacement surgery
news_327,New study finds Ozempic leads to average 21.9% body weight reduction in clinical trial involving 1695 participants. Researchers at Stanford Medicine report significant improvements in cardiovascular outcomes alongside weight loss.,2024-09-17,news,new study find ozempic lead average body weight reduction clinical trial involving participant researcher stanford medicine report significant improvement cardiovascular outcome alongside weight loss
news_328,New study finds Wegovy leads to average 16.5% body weight reduction in clinical trial involving 3236 participants. Researchers at Stanford Medicine report significant improvements in cardiovascular outcomes alongside weight loss.,2024-05-25,news,new study find wegovy lead average body weight reduction clinical trial involving participant researcher stanford medicine report significant improvement cardiovascular outcome alongside weight loss
news_329,"Telehealth platforms make it easier than ever to get Ozempic prescriptions, but critics warn about inadequate medical oversight and the risks of prescribing weight loss drugs without thorough evaluation.",2024-03-19,news,telehealth platform make easier ever get ozempic prescription critic warn inadequate medical oversight risk prescribing weight loss drug without thorough evaluation
news_330,"Telehealth platforms make it easier than ever to get Wegovy prescriptions, but critics warn about inadequate medical oversight and the risks of prescribing weight loss drugs without thorough evaluation.",2024-02-17,news,telehealth platform make easier ever get wegovy prescription critic warn inadequate medical oversight risk prescribing weight loss drug without thorough evaluation
news_331,Global demand for Wegovy outstrips supply as countries beyond the US see rising obesity rates. WHO calls for equitable access to effective obesity treatments worldwide.,2024-04-09,news,global demand wegovy outstrips supply country beyond see rising obesity rate call equitable access effective obesity treatment worldwide
news_332,Ozempic manufacturer faces lawsuits over alleged failure to warn about gastroparesis and other serious gastrointestinal side effects. Plaintiffs claim permanent digestive damage.,2024-04-17,news,ozempic manufacturer face lawsuit alleged failure warn gastroparesis serious gastrointestinal side effect plaintiff claim permanent digestive damage
news_333,The FDA has expanded the approved use of Ozempic for chronic weight management in adults with obesity. Health officials say the drug represents a major advancement in obesity treatment options.,2024-12-10,news,fda expanded approved use ozempic chronic weight management adult obesity health official say drug represents major advancement obesity treatment option
news_334,"Telehealth platforms make it easier than ever to get Ozempic prescriptions, but critics warn about inadequate medical oversight and the risks of prescribing weight loss drugs without thorough evaluation.",2024-08-28,news,telehealth platform make easier ever get ozempic prescription critic warn inadequate medical oversight risk prescribing weight loss drug without thorough evaluation
news_335,The rise of GLP-1 drugs like Wegovy is reshaping the food industry. Major food companies report declining snack sales as millions of Americans reduce caloric intake on these medications.,2024-04-25,news,rise glp drug like wegovy reshaping food industry major food company report declining snack sale million american reduce caloric intake medication
news_336,Pediatric obesity experts discuss potential role of Wegovy in treating adolescent obesity after promising trial results show significant weight reduction in teenagers aged 12-17.,2024-01-27,news,pediatric obesity expert discus potential role wegovy treating adolescent obesity promising trial result show significant weight reduction teenager aged
news_337,Concerns raised about long-term safety of GLP-1 receptor agonists like Wegovy. A panel of endocrinologists calls for more comprehensive post-market surveillance studies.,2024-08-25,news,concern raised longterm safety glp receptor agonist like wegovy panel endocrinologist call comprehensive postmarket surveillance study
news_338,"Social media influencers fuel Ozempic trend, posting dramatic before-and-after photos. Mental health experts express concern about unrealistic expectations and body image pressures.",2024-06-02,news,social medium influencers fuel ozempic trend posting dramatic beforeandafter photo mental health expert express concern unrealistic expectation body image pressure
news_339,New competitor drugs challenge Ozempic dominance in the GLP-1 market. Eli Lilly's tirzepatide shows comparable or superior weight loss results in head-to-head clinical trials.,2024-08-11,news,new competitor drug challenge ozempic dominance glp market eli lillys tirzepatide show comparable superior weight loss result headtohead clinical trial
news_340,Ozempic manufacturer faces lawsuits over alleged failure to warn about gastroparesis and other serious gastrointestinal side effects. Plaintiffs claim permanent digestive damage.,2024-06-06,news,ozempic manufacturer face lawsuit alleged failure warn gastroparesis serious gastrointestinal side effect plaintiff claim permanent digestive damage
news_341,Global demand for Wegovy outstrips supply as countries beyond the US see rising obesity rates. WHO calls for equitable access to effective obesity treatments worldwide.,2024-05-04,news,global demand wegovy outstrips supply country beyond see rising obesity rate call equitable access effective obesity treatment worldwide
news_342,"Celebrity endorsements drive surge in Wegovy prescriptions for weight loss, raising ethical concerns among healthcare professionals about off-label use and medication shortages for diabetic patients.",2024-01-05,news,celebrity endorsement drive surge wegovy prescription weight loss raising ethical concern among healthcare professional offlabel use medication shortage diabetic patient
news_343,Pediatric obesity experts discuss potential role of Wegovy in treating adolescent obesity after promising trial results show significant weight reduction in teenagers aged 12-17.,2024-01-17,news,pediatric obesity expert discus potential role wegovy treating adolescent obesity promising trial result show significant weight reduction teenager aged
news_344,Doctors debate whether patients should stay on Wegovy indefinitely. Weight regain after discontinuation raises questions about the long-term treatment paradigm for obesity management.,2024-06-18,news,doctor debate whether patient stay wegovy indefinitely weight regain discontinuation raise question longterm treatment paradigm obesity management
news_345,The FDA has expanded the approved use of Ozempic for chronic weight management in adults with obesity. Health officials say the drug represents a major advancement in obesity treatment options.,2024-02-25,news,fda expanded approved use ozempic chronic weight management adult obesity health official say drug represents major advancement obesity treatment option
news_346,New competitor drugs challenge Wegovy dominance in the GLP-1 market. Eli Lilly's tirzepatide shows comparable or superior weight loss results in head-to-head clinical trials.,2024-08-24,news,new competitor drug challenge wegovy dominance glp market eli lillys tirzepatide show comparable superior weight loss result headtohead clinical trial
news_347,"Economic analysis shows Ozempic could save healthcare system billions by reducing obesity-related conditions including type 2 diabetes, hypertension, and joint replacement surgeries.",2024-12-06,news,economic analysis show ozempic could save healthcare system billion reducing obesityrelated condition including type diabetes hypertension joint replacement surgery
news_348,Doctors debate whether patients should stay on Wegovy indefinitely. Weight regain after discontinuation raises questions about the long-term treatment paradigm for obesity management.,2024-08-02,news,doctor debate whether patient stay wegovy indefinitely weight regain discontinuation raise question longterm treatment paradigm obesity management
news_349,The rise of GLP-1 drugs like Wegovy is reshaping the food industry. Major food companies report declining snack sales as millions of Americans reduce caloric intake on these medications.,2024-02-10,news,rise glp drug like wegovy reshaping food industry major food company report declining snack sale million american reduce caloric intake medication
news_350,"Wall Street analysts project Ozempic sales to reach $17 billion by 2025, making it one of the best-selling drugs in pharmaceutical history. Novo Nordisk stock hits all-time high.",2024-05-24,news,wall street analyst project ozempic sale reach billion making one bestselling drug pharmaceutical history novo nordisk stock hit alltime high
news_351,"Compounding pharmacies offer cheaper semaglutide alternatives to brand-name Wegovy, sparking debate about safety, efficacy, and FDA regulation of compounded medications.",2024-12-29,news,compounding pharmacy offer cheaper semaglutide alternative brandname wegovy sparking debate safety efficacy fda regulation compounded medication
news_352,Doctors debate whether patients should stay on Ozempic indefinitely. Weight regain after discontinuation raises questions about the long-term treatment paradigm for obesity management.,2024-05-09,news,doctor debate whether patient stay ozempic indefinitely weight regain discontinuation raise question longterm treatment paradigm obesity management
news_353,"Telehealth platforms make it easier than ever to get Wegovy prescriptions, but critics warn about inadequate medical oversight and the risks of prescribing weight loss drugs without thorough evaluation.",2024-12-28,news,telehealth platform make easier ever get wegovy prescription critic warn inadequate medical oversight risk prescribing weight loss drug without thorough evaluation
news_354,New study finds Ozempic leads to average 20.7% body weight reduction in clinical trial involving 1844 participants. Researchers at Johns Hopkins report significant improvements in cardiovascular outcomes alongside weight loss.,2024-06-20,news,new study find ozempic lead average body weight reduction clinical trial involving participant researcher john hopkins report significant improvement cardiovascular outcome alongside weight loss
news_355,Insurance companies increasingly covering Ozempic for weight loss as evidence mounts for long-term health benefits including reduced cardiovascular risk and improved metabolic markers.,2024-08-01,news,insurance company increasingly covering ozempic weight loss evidence mount longterm health benefit including reduced cardiovascular risk improved metabolic marker
news_356,The rise of GLP-1 drugs like Wegovy is reshaping the food industry. Major food companies report declining snack sales as millions of Americans reduce caloric intake on these medications.,2024-09-13,news,rise glp drug like wegovy reshaping food industry major food company report declining snack sale million american reduce caloric intake medication
news_357,The rise of GLP-1 drugs like Ozempic is reshaping the food industry. Major food companies report declining snack sales as millions of Americans reduce caloric intake on these medications.,2024-08-10,news,rise glp drug like ozempic reshaping food industry major food company report declining snack sale million american reduce caloric intake medication
news_358,"Compounding pharmacies offer cheaper semaglutide alternatives to brand-name Wegovy, sparking debate about safety, efficacy, and FDA regulation of compounded medications.",2024-01-10,news,compounding pharmacy offer cheaper semaglutide alternative brandname wegovy sparking debate safety efficacy fda regulation compounded medication
news_359,Pediatric obesity experts discuss potential role of Ozempic in treating adolescent obesity after promising trial results show significant weight reduction in teenagers aged 12-17.,2024-06-10,news,pediatric obesity expert discus potential role ozempic treating adolescent obesity promising trial result show significant weight reduction teenager aged
news_360,"Telehealth platforms make it easier than ever to get Ozempic prescriptions, but critics warn about inadequate medical oversight and the risks of prescribing weight loss drugs without thorough evaluation.",2024-07-21,news,telehealth platform make easier ever get ozempic prescription critic warn inadequate medical oversight risk prescribing weight loss drug without thorough evaluation
news_361,The FDA has expanded the approved use of Ozempic for chronic weight management in adults with obesity. Health officials say the drug represents a major advancement in obesity treatment options.,2024-01-25,news,fda expanded approved use ozempic chronic weight management adult obesity health official say drug represents major advancement obesity treatment option
news_362,New study finds Wegovy leads to average 17.0% body weight reduction in clinical trial involving 3008 participants. Researchers at Stanford Medicine report significant improvements in cardiovascular outcomes alongside weight loss.,2024-10-24,news,new study find wegovy lead average body weight reduction clinical trial involving participant researcher stanford medicine report significant improvement cardiovascular outcome alongside weight loss
news_363,Concerns raised about long-term safety of GLP-1 receptor agonists like Wegovy. A panel of endocrinologists calls for more comprehensive post-market surveillance studies.,2024-10-06,news,concern raised longterm safety glp receptor agonist like wegovy panel endocrinologist call comprehensive postmarket surveillance study
news_364,Ozempic manufacturer faces lawsuits over alleged failure to warn about gastroparesis and other serious gastrointestinal side effects. Plaintiffs claim permanent digestive damage.,2024-05-12,news,ozempic manufacturer face lawsuit alleged failure warn gastroparesis serious gastrointestinal side effect plaintiff claim permanent digestive damage
news_365,Wegovy manufacturer faces lawsuits over alleged failure to warn about gastroparesis and other serious gastrointestinal side effects. Plaintiffs claim permanent digestive damage.,2024-02-19,news,wegovy manufacturer face lawsuit alleged failure warn gastroparesis serious gastrointestinal side effect plaintiff claim permanent digestive damage
news_366,"Social media influencers fuel Wegovy trend, posting dramatic before-and-after photos. Mental health experts express concern about unrealistic expectations and body image pressures.",2024-01-02,news,social medium influencers fuel wegovy trend posting dramatic beforeandafter photo mental health expert express concern unrealistic expectation body image pressure
news_367,"Celebrity endorsements drive surge in Wegovy prescriptions for weight loss, raising ethical concerns among healthcare professionals about off-label use and medication shortages for diabetic patients.",2024-09-18,news,celebrity endorsement drive surge wegovy prescription weight loss raising ethical concern among healthcare professional offlabel use medication shortage diabetic patient
news_368,Novo Nordisk reports Wegovy shortage easing as production capacity increases. The pharmaceutical company has invested $3.1 billion in new manufacturing facilities to meet unprecedented demand.,2024-10-06,news,novo nordisk report wegovy shortage easing production capacity increase pharmaceutical company invested billion new manufacturing facility meet unprecedented demand
news_369,Novo Nordisk reports Ozempic shortage easing as production capacity increases. The pharmaceutical company has invested $5.1 billion in new manufacturing facilities to meet unprecedented demand.,2024-09-02,news,novo nordisk report ozempic shortage easing production capacity increase pharmaceutical company invested billion new manufacturing facility meet unprecedented demand
news_370,The rise of GLP-1 drugs like Ozempic is reshaping the food industry. Major food companies report declining snack sales as millions of Americans reduce caloric intake on these medications.,2024-04-18,news,rise glp drug like ozempic reshaping food industry major food company report declining snack sale million american reduce caloric intake medication
news_371,"Compounding pharmacies offer cheaper semaglutide alternatives to brand-name Wegovy, sparking debate about safety, efficacy, and FDA regulation of compounded medications.",2024-10-12,news,compounding pharmacy offer cheaper semaglutide alternative brandname wegovy sparking debate safety efficacy fda regulation compounded medication
news_372,The rise of GLP-1 drugs like Wegovy is reshaping the food industry. Major food companies report declining snack sales as millions of Americans reduce caloric intake on these medications.,2024-01-02,news,rise glp drug like wegovy reshaping food industry major food company report declining snack sale million american reduce caloric intake medication
news_373,Doctors debate whether patients should stay on Ozempic indefinitely. Weight regain after discontinuation raises questions about the long-term treatment paradigm for obesity management.,2024-02-13,news,doctor debate whether patient stay ozempic indefinitely weight regain discontinuation raise question longterm treatment paradigm obesity management
news_374,"Compounding pharmacies offer cheaper semaglutide alternatives to brand-name Ozempic, sparking debate about safety, efficacy, and FDA regulation of compounded medications.",2024-03-02,news,compounding pharmacy offer cheaper semaglutide alternative brandname ozempic sparking debate safety efficacy fda regulation compounded medication
news_375,Insurance companies increasingly covering Wegovy for weight loss as evidence mounts for long-term health benefits including reduced cardiovascular risk and improved metabolic markers.,2024-01-29,news,insurance company increasingly covering wegovy weight loss evidence mount longterm health benefit including reduced cardiovascular risk improved metabolic marker
news_376,Global demand for Wegovy outstrips supply as countries beyond the US see rising obesity rates. WHO calls for equitable access to effective obesity treatments worldwide.,2024-09-28,news,global demand wegovy outstrips supply country beyond see rising obesity rate call equitable access effective obesity treatment worldwide
news_377,"New research suggests Wegovy may have benefits beyond weight loss, including reduced risk of kidney disease, heart failure, and certain types of cancer. Scientists call findings 'promising but preliminary'.",2024-06-16,news,new research suggests wegovy may benefit beyond weight loss including reduced risk kidney disease heart failure certain type cancer scientist call finding promising preliminary
news_378,"Economic analysis shows Ozempic could save healthcare system billions by reducing obesity-related conditions including type 2 diabetes, hypertension, and joint replacement surgeries.",2024-06-19,news,economic analysis show ozempic could save healthcare system billion reducing obesityrelated condition including type diabetes hypertension joint replacement surgery
news_379,"Compounding pharmacies offer cheaper semaglutide alternatives to brand-name Ozempic, sparking debate about safety, efficacy, and FDA regulation of compounded medications.",2024-10-08,news,compounding pharmacy offer cheaper semaglutide alternative brandname ozempic sparking debate safety efficacy fda regulation compounded medication
news_380,"Social media influencers fuel Ozempic trend, posting dramatic before-and-after photos. Mental health experts express concern about unrealistic expectations and body image pressures.",2024-02-21,news,social medium influencers fuel ozempic trend posting dramatic beforeandafter photo mental health expert express concern unrealistic expectation body image pressure
news_381,"New research suggests Ozempic may have benefits beyond weight loss, including reduced risk of kidney disease, heart failure, and certain types of cancer. Scientists call findings 'promising but preliminary'.",2024-01-27,news,new research suggests ozempic may benefit beyond weight loss including reduced risk kidney disease heart failure certain type cancer scientist call finding promising preliminary
news_382,"Compounding pharmacies offer cheaper semaglutide alternatives to brand-name Ozempic, sparking debate about safety, efficacy, and FDA regulation of compounded medications.",2024-07-26,news,compounding pharmacy offer cheaper semaglutide alternative brandname ozempic sparking debate safety efficacy fda regulation compounded medication
news_383,"Celebrity endorsements drive surge in Wegovy prescriptions for weight loss, raising ethical concerns among healthcare professionals about off-label use and medication shortages for diabetic patients.",2024-11-28,news,celebrity endorsement drive surge wegovy prescription weight loss raising ethical concern among healthcare professional offlabel use medication shortage diabetic patient
news_384,New study finds Ozempic leads to average 16.7% body weight reduction in clinical trial involving 1537 participants. Researchers at Mayo Clinic report significant improvements in cardiovascular outcomes alongside weight loss.,2024-07-27,news,new study find ozempic lead average body weight reduction clinical trial involving participant researcher mayo clinic report significant improvement cardiovascular outcome alongside weight loss
news_385,"Compounding pharmacies offer cheaper semaglutide alternatives to brand-name Wegovy, sparking debate about safety, efficacy, and FDA regulation of compounded medications.",2024-08-08,news,compounding pharmacy offer cheaper semaglutide alternative brandname wegovy sparking debate safety efficacy fda regulation compounded medication
news_386,Wegovy covered by Medicare for first time under new policy. Advocates say this represents a critical step in recognizing obesity as a chronic disease requiring medical treatment.,2024-10-23,news,wegovy covered medicare first time new policy advocate say represents critical step recognizing obesity chronic disease requiring medical treatment
news_387,New competitor drugs challenge Ozempic dominance in the GLP-1 market. Eli Lilly's tirzepatide shows comparable or superior weight loss results in head-to-head clinical trials.,2024-01-01,news,new competitor drug challenge ozempic dominance glp market eli lillys tirzepatide show comparable superior weight loss result headtohead clinical trial
news_388,"Counterfeit Ozempic found in multiple states, prompting FDA warning. Authorities seize thousands of fake injection pens containing potentially dangerous substances from unauthorized sellers.",2024-03-08,news,counterfeit ozempic found multiple state prompting fda warning authority seize thousand fake injection pen containing potentially dangerous substance unauthorized seller
news_389,Insurance companies increasingly covering Ozempic for weight loss as evidence mounts for long-term health benefits including reduced cardiovascular risk and improved metabolic markers.,2024-05-21,news,insurance company increasingly covering ozempic weight loss evidence mount longterm health benefit including reduced cardiovascular risk improved metabolic marker
news_390,Ozempic covered by Medicare for first time under new policy. Advocates say this represents a critical step in recognizing obesity as a chronic disease requiring medical treatment.,2024-08-16,news,ozempic covered medicare first time new policy advocate say represents critical step recognizing obesity chronic disease requiring medical treatment
news_391,Doctors debate whether patients should stay on Ozempic indefinitely. Weight regain after discontinuation raises questions about the long-term treatment paradigm for obesity management.,2024-08-15,news,doctor debate whether patient stay ozempic indefinitely weight regain discontinuation raise question longterm treatment paradigm obesity management
news_392,Ozempic covered by Medicare for first time under new policy. Advocates say this represents a critical step in recognizing obesity as a chronic disease requiring medical treatment.,2024-08-11,news,ozempic covered medicare first time new policy advocate say represents critical step recognizing obesity chronic disease requiring medical treatment
news_393,Ozempic manufacturer faces lawsuits over alleged failure to warn about gastroparesis and other serious gastrointestinal side effects. Plaintiffs claim permanent digestive damage.,2024-04-14,news,ozempic manufacturer face lawsuit alleged failure warn gastroparesis serious gastrointestinal side effect plaintiff claim permanent digestive damage
news_394,"Wall Street analysts project Wegovy sales to reach $30 billion by 2025, making it one of the best-selling drugs in pharmaceutical history. Novo Nordisk stock hits all-time high.",2024-09-28,news,wall street analyst project wegovy sale reach billion making one bestselling drug pharmaceutical history novo nordisk stock hit alltime high
news_395,Doctors debate whether patients should stay on Wegovy indefinitely. Weight regain after discontinuation raises questions about the long-term treatment paradigm for obesity management.,2024-09-01,news,doctor debate whether patient stay wegovy indefinitely weight regain discontinuation raise question longterm treatment paradigm obesity management
news_396,Pediatric obesity experts discuss potential role of Ozempic in treating adolescent obesity after promising trial results show significant weight reduction in teenagers aged 12-17.,2024-07-15,news,pediatric obesity expert discus potential role ozempic treating adolescent obesity promising trial result show significant weight reduction teenager aged
news_397,Concerns raised about long-term safety of GLP-1 receptor agonists like Ozempic. A panel of endocrinologists calls for more comprehensive post-market surveillance studies.,2024-05-19,news,concern raised longterm safety glp receptor agonist like ozempic panel endocrinologist call comprehensive postmarket surveillance study
news_398,Global demand for Wegovy outstrips supply as countries beyond the US see rising obesity rates. WHO calls for equitable access to effective obesity treatments worldwide.,2024-05-05,news,global demand wegovy outstrips supply country beyond see rising obesity rate call equitable access effective obesity treatment worldwide
news_399,Pediatric obesity experts discuss potential role of Ozempic in treating adolescent obesity after promising trial results show significant weight reduction in teenagers aged 12-17.,2024-12-19,news,pediatric obesity expert discus potential role ozempic treating adolescent obesity promising trial result show significant weight reduction teenager aged
